date,open,high,low,close,volume,amount
1999-12-03,703.1,714.2,694.4,705.1,500938656.0,5595462656.0
1999-12-06,700.4,708.9,688.1,696.7,499098176.0,5609019904.0
1999-12-07,689.3,701.8,680.8,690.1,452287968.0,5359029760.0
1999-12-08,685.9,695.7,675.4,684.1,484988416.0,5616683008.0
1999-12-09,678.8,687.6,667.9,677.0,469681408.0,5359605760.0
1999-12-10,681.3,696.5,673.2,689.3,550520768.0,6716148736.0
1999-12-13,699.4,710.0,684.8,692.9,570746112.0,7158019072.0
1999-12-14,690.5,703.5,682.1,696.1,511718464.0,5900761088.0
1999-12-15,751.5,778.9,742.6,764.9,1025551680.0,12563169280.0
1999-12-16,777.3,787.8,761.2,771.9,725638464.0,8082328576.0
1999-12-17,774.7,785.3,757.0,765.4,640429568.0,7356462592.0
1999-12-21,756.8,765.8,738.0,749.8,560171456.0,6125436416.0
1999-12-22,748.5,763.5,736.3,748.1,593158016.0,6639292928.0
1999-12-23,748.0,756.0,729.0,737.9,624407936.0,6653075456.0
1999-12-24,726.1,738.1,711.0,719.6,498278976.0,5460641280.0
1999-12-27,728.3,744.8,714.4,727.9,606946752.0,6925318144.0
1999-12-28,725.6,742.5,714.7,725.5,551866752.0,6152266240.0
1999-12-29,724.4,739.0,711.4,726.9,554718016.0,6087422464.0
1999-12-30,714.6,727.5,705.7,717.8,416565472.0,4763814400.0
2000-01-04,747.8,781.0,738.2,773.7,816736896.0,9960107008.0
2000-01-05,842.6,872.5,827.8,846.6,1254709248.0,15046311936.0
2000-01-06,927.5,978.7,916.8,971.7,1506007552.0,18075322368.0
2000-01-07,1210.8,1262.7,1193.2,1241.8,2967103232.0,36506157056.0
2000-01-10,1451.1,1497.7,1415.0,1470.7,2861601024.0,35712561152.0
2000-01-11,1587.3,1613.2,1496.9,1524.6,2355205888.0,28488681472.0
2000-01-12,1568.1,1609.4,1503.8,1526.4,1800405760.0,22065229824.0
2000-01-13,1506.1,1537.3,1466.0,1492.1,1121764480.0,13101977600.0
2000-01-14,1463.6,1493.7,1426.3,1448.0,941735040.0,11145183232.0
2000-01-17,1421.9,1470.3,1400.4,1457.3,991497344.0,11541175296.0
2000-01-18,1454.6,1482.8,1415.4,1439.3,1131550464.0,13596588032.0
2000-01-19,1427.3,1472.7,1410.2,1448.9,1053311616.0,13079069696.0
2000-01-20,1487.9,1543.7,1469.7,1525.2,1444066944.0,19012343808.0
2000-01-21,1620.8,1681.6,1586.8,1631.2,2057427072.0,27046645760.0
2000-01-24,1727.8,1797.5,1688.1,1764.8,2212160256.0,29191286784.0
2000-01-25,1831.8,1879.4,1764.7,1805.7,2006421376.0,25596379136.0
2000-01-26,1808.4,1855.1,1768.3,1816.6,1488519680.0,18922715136.0
2000-01-27,1918.7,1994.2,1879.0,1956.1,2230340864.0,30492667904.0
2000-01-28,2097.8,2181.0,2048.7,2129.7,2767416576.0,38202200064.0
2000-02-14,2362.7,2486.8,2326.6,2480.9,3237388032.0,42893070336.0
2000-02-15,2858.0,2965.3,2728.9,2804.5,4716512768.0,66466848768.0
2000-02-16,3059.5,3188.2,2951.6,3119.0,4625122816.0,64806055936.0
2000-02-17,3564.9,3703.0,3223.5,3311.2,6169633792.0,87897063424.0
2000-02-18,3331.3,3523.4,3178.1,3466.0,3573348608.0,50769412096.0
2000-02-21,3604.4,3726.3,3425.7,3556.7,4198474496.0,59388522496.0
2000-02-22,3593.2,3712.5,3392.5,3456.7,3460216576.0,47958384640.0
2000-02-23,3369.1,3464.6,3242.8,3304.7,2703570688.0,36557418496.0
2000-02-24,3227.9,3384.2,3189.2,3347.0,2171030016.0,30356559872.0
2000-02-25,3323.8,3412.2,3224.2,3314.9,2539860480.0,36224495616.0
2000-02-28,3371.1,3567.1,3310.4,3525.1,3289343744.0,47047528448.0
2000-02-29,3664.4,3756.9,3474.3,3602.3,3866073088.0,55524847616.0
2000-03-01,3620.6,3723.1,3492.2,3576.0,3298285312.0,44604239872.0
2000-03-02,3540.7,3680.1,3462.3,3583.5,2913119232.0,39201726464.0
2000-03-03,3651.6,3768.4,3559.3,3654.8,3560214272.0,47943565312.0
2000-03-06,3716.3,3793.8,3486.0,3520.7,3653518336.0,48708218880.0
2000-03-07,3397.3,3525.2,3331.6,3475.4,2455440640.0,30777022464.0
2000-03-08,3424.8,3541.8,3350.0,3481.9,2375341824.0,31833092096.0
2000-03-09,3479.9,3567.4,3380.8,3464.0,2615801600.0,36668354560.0
2000-03-10,3407.2,3488.9,3301.2,3356.0,2355154944.0,31694403584.0
2000-03-13,3277.2,3379.0,3224.9,3324.0,2112334208.0,27246233600.0
2000-03-14,3234.7,3325.1,3103.3,3249.4,2922066944.0,36809388032.0
2000-03-15,3194.9,3289.7,3129.7,3194.6,2492300800.0,30032879616.0
2000-03-16,3119.6,3149.3,2944.9,2988.1,2308078336.0,27285428224.0
2000-03-17,2923.8,3081.6,2906.4,3047.6,2093344896.0,27201763328.0
2000-03-20,3005.9,3168.6,2957.4,3129.0,2718302208.0,33687607296.0
2000-03-21,3141.6,3220.6,3061.3,3143.6,2886814464.0,35616206848.0
2000-03-22,3136.6,3240.4,3072.2,3156.7,2569504768.0,34280554496.0
2000-03-23,3171.8,3264.4,3112.3,3222.8,2825031936.0,36246212608.0
2000-03-24,3311.1,3399.0,3207.0,3251.7,3527815424.0,45378965504.0
2000-03-27,3295.8,3437.2,3247.8,3382.2,3301678080.0,41881284608.0
2000-03-28,3469.9,3555.7,3366.6,3454.1,3869188096.0,45882855424.0
2000-03-29,3463.6,3537.0,3347.2,3438.6,3118128128.0,38617235456.0
2000-03-30,3424.3,3519.6,3363.7,3460.5,2765539584.0,35668017152.0
2000-03-31,3444.5,3516.1,3349.5,3420.3,2981934080.0,37279125504.0
2000-04-03,3420.0,3511.9,3348.8,3405.5,2678839040.0,34764771328.0
2000-04-04,3328.7,3372.8,3215.7,3265.0,2302863872.0,29138958336.0
2000-04-05,3168.5,3260.5,3119.2,3201.5,1894349568.0,24212543488.0
2000-04-06,3173.7,3267.8,3138.3,3231.7,2373459712.0,29732669440.0
2000-04-07,3236.4,3305.7,3169.3,3236.8,2829030656.0,34247307264.0
2000-04-10,3238.2,3313.2,3175.8,3245.2,2851090176.0,33956827136.0
2000-04-11,3224.0,3295.4,3139.5,3207.8,2413207296.0,31165079552.0
2000-04-12,3146.7,3202.5,3059.4,3121.8,2094626816.0,26467188736.0
2000-04-13,3100.1,3184.8,3058.3,3131.0,2580230912.0,30706305024.0
2000-04-14,3136.3,3195.5,3066.1,3124.7,2886098432.0,33501638656.0
2000-04-17,3128.6,3175.6,3008.5,3072.7,2913020416.0,35154575360.0
2000-04-18,3016.3,3096.9,2962.2,3047.5,2023970816.0,24910489600.0
2000-04-19,3003.5,3076.2,2959.0,3020.8,2056356096.0,25972076544.0
2000-04-20,3014.8,3097.3,2969.3,3038.9,2405961216.0,30902886400.0
2000-04-21,3036.8,3101.7,2967.1,3012.1,2446610176.0,31119233024.0
2000-04-24,2992.6,3055.7,2921.1,2975.2,2280292608.0,28195008512.0
2000-04-25,2903.4,2959.5,2841.0,2897.4,1731338240.0,21286778880.0
2000-04-26,2829.5,2888.4,2784.3,2822.3,1624448768.0,20328779776.0
2000-04-27,2789.7,2834.6,2710.9,2743.2,1859736704.0,23665614848.0
2000-04-28,2717.9,2798.3,2679.2,2769.4,1754516480.0,24541665280.0
2000-05-08,2738.4,2797.3,2674.4,2735.5,1487743488.0,20528916480.0
2000-05-09,2670.9,2710.7,2591.9,2630.4,1460876544.0,19597469696.0
2000-05-10,2551.3,2577.9,2456.0,2480.9,1392131456.0,17154578432.0
2000-05-11,2403.4,2453.4,2338.4,2368.5,1272078464.0,16178682880.0
2000-05-12,2300.3,2351.2,2260.3,2294.9,1132282112.0,13939145728.0
2000-05-15,2222.9,2256.2,2157.0,2198.6,1031037440.0,12851223552.0
2000-05-16,2121.0,2173.6,2099.5,2144.5,846446144.0,10562270208.0
2000-05-17,2071.6,2109.6,2037.7,2065.3,880557376.0,11093294080.0
2000-05-18,2036.9,2098.2,2011.8,2082.7,1268242688.0,15862566912.0
2000-05-19,2094.3,2144.1,2062.7,2118.3,1719465344.0,21644132352.0
2000-05-22,2196.3,2276.0,2167.2,2241.9,2298856960.0,29738100736.0
2000-05-23,2273.8,2318.2,2214.8,2268.0,2002363776.0,24965838848.0
2000-05-24,2339.3,2413.4,2302.5,2361.8,2436264192.0,31590144000.0
2000-05-25,2457.4,2521.6,2417.2,2479.1,2671622912.0,34430603264.0
2000-05-26,2569.2,2626.8,2505.5,2560.5,2727648768.0,34887086080.0
2000-05-29,2656.3,2730.4,2610.5,2676.7,2812864256.0,37480579072.0
2000-05-30,2732.0,2788.9,2653.7,2697.3,2547616512.0,32433262592.0
2000-05-31,2712.1,2789.5,2663.2,2738.1,2364337664.0,29778823168.0
2000-06-01,2746.3,2810.1,2697.2,2752.1,2300222464.0,28591927296.0
2000-06-02,2795.9,2860.5,2739.4,2806.4,2899981312.0,33933459456.0
2000-06-05,2902.1,2973.1,2804.2,2853.9,3650558976.0,40991182848.0
2000-06-06,2876.6,2957.0,2830.4,2922.8,2642572544.0,32959072256.0
2000-06-07,2942.0,2998.5,2884.4,2939.0,2494531840.0,31265558528.0
2000-06-08,2954.0,3008.2,2884.2,2941.1,2445861888.0,32168462336.0
2000-06-09,2913.4,2963.8,2840.6,2874.9,2241842688.0,27456909312.0
2000-06-12,2813.3,2881.5,2758.3,2841.7,1888360320.0,23316539392.0
2000-06-13,2815.4,2881.5,2775.0,2845.4,2044923904.0,25128253440.0
2000-06-14,2854.2,2905.9,2797.1,2838.2,2504221952.0,29963284480.0
2000-06-15,2820.3,2875.2,2774.7,2831.8,2107711232.0,26091014144.0
2000-06-16,2833.2,2883.5,2768.9,2806.6,2284740352.0,28574154752.0
2000-06-19,2763.7,2816.1,2711.5,2755.5,1883808000.0,23647406080.0
2000-06-20,2688.9,2733.0,2631.1,2670.5,1547904768.0,19367628800.0
2000-06-21,2600.6,2663.2,2571.5,2632.5,1328178816.0,18096893952.0
2000-06-22,2595.0,2640.5,2553.9,2594.6,1529157888.0,20311648256.0
2000-06-23,2596.5,2661.8,2563.9,2628.5,1988042368.0,26289012736.0
2000-06-26,2663.2,2723.4,2624.4,2676.1,2229565952.0,28504983552.0
2000-06-27,2676.3,2724.7,2625.8,2671.0,2171651328.0,26439675904.0
2000-06-28,2674.1,2728.6,2634.0,2676.1,1961977088.0,25422098432.0
2000-06-29,2685.3,2726.6,2624.1,2671.1,2046890752.0,26763945984.0
2000-06-30,2682.1,2729.6,2627.5,2663.5,2032898304.0,26344906752.0
2000-07-03,2638.6,2680.3,2568.1,2610.5,1915053056.0,23999164416.0
2000-07-04,2527.0,2580.4,2496.0,2557.3,1277713280.0,16524316672.0
2000-07-05,2492.6,2536.2,2458.8,2490.4,1276509184.0,16777959424.0
2000-07-06,2441.4,2477.2,2400.1,2433.7,1327720192.0,17912229888.0
2000-07-07,2400.2,2465.5,2380.5,2438.3,1622622080.0,20382828544.0
2000-07-10,2468.5,2526.5,2429.5,2489.4,2255736832.0,27332089856.0
2000-07-11,2512.5,2566.5,2465.1,2518.4,2181165568.0,27173099520.0
2000-07-12,2541.5,2597.2,2503.4,2553.7,2188152832.0,27170988032.0
2000-07-13,2647.0,2710.6,2588.9,2639.5,2847680256.0,37327314944.0
2000-07-14,2668.6,2727.6,2620.3,2679.4,2339127552.0,30266789888.0
2000-07-17,2695.8,2743.1,2642.6,2675.6,2353863936.0,28513808384.0
2000-07-18,2638.4,2691.8,2605.2,2656.0,1664527616.0,21727377408.0
2000-07-19,2638.4,2677.6,2596.3,2632.7,1708707584.0,22757013504.0
2000-07-20,2615.6,2654.1,2567.1,2607.8,1708691072.0,23379808256.0
2000-07-21,2573.0,2620.0,2541.0,2578.3,1635655552.0,21227614208.0
2000-07-24,2563.3,2598.7,2514.5,2552.6,1826331264.0,22848651264.0
2000-07-25,2517.6,2563.4,2485.0,2528.1,1532625920.0,20310171648.0
2000-07-26,2513.2,2562.1,2484.8,2528.9,1765178624.0,22601426944.0
2000-07-27,2565.5,2609.1,2521.0,2554.4,2219562752.0,28487821312.0
2000-07-28,2561.3,2604.2,2522.6,2562.5,2007637376.0,25331757056.0
2000-07-31,2595.3,2642.4,2553.3,2605.4,2182801664.0,28428658688.0
2000-08-01,2578.1,2620.4,2544.4,2579.4,1668590976.0,21654487040.0
2000-08-02,2552.6,2590.2,2513.8,2555.0,1673256960.0,21733025792.0
2000-08-03,2572.9,2621.3,2539.0,2578.7,2098137344.0,27021494272.0
2000-08-04,2601.0,2639.7,2545.5,2580.3,2103832832.0,28029974528.0
2000-08-07,2586.8,2639.0,2548.7,2609.9,1910977024.0,25954572288.0
2000-08-08,2615.3,2664.8,2582.5,2628.1,1904005120.0,26163460096.0
2000-08-09,2659.1,2707.0,2621.4,2665.9,2115782656.0,29545103360.0
2000-08-10,2718.3,2760.4,2671.6,2712.8,2245432832.0,31865724928.0
2000-08-11,2722.6,2765.3,2679.1,2716.0,1887752576.0,27501074432.0
2000-08-14,2708.8,2758.4,2678.1,2724.2,1807800448.0,25272748032.0
2000-08-15,2694.5,2735.3,2655.7,2693.0,1611512320.0,22567258112.0
2000-08-16,2676.4,2717.3,2640.1,2679.2,1739092736.0,23800131584.0
2000-08-17,2665.1,2707.3,2632.0,2666.4,1758282880.0,23892899840.0
2000-08-18,2649.6,2689.0,2615.8,2651.1,1740643968.0,23457089536.0
2000-08-21,2695.9,2748.3,2661.0,2713.5,2343400192.0,30950248448.0
2000-08-22,2733.6,2772.0,2661.3,2677.9,2140002048.0,28453715968.0
2000-08-23,2777.6,2834.7,2645.2,2781.9,3129189632.0,40913502208.0
2000-08-24,2801.6,2859.0,2757.0,2821.4,2239036928.0,30504984576.0
2000-08-25,2793.8,2841.6,2760.5,2813.9,1719848576.0,24101660672.0
2000-08-28,2810.3,2861.3,2776.9,2830.7,1959899904.0,26356492288.0
2000-08-29,2810.8,2853.6,2769.4,2812.2,1811548032.0,24857131008.0
2000-08-30,2797.5,2828.2,2732.3,2757.2,1839002368.0,25794127872.0
2000-08-31,2736.8,2766.8,2660.8,2679.9,2064253184.0,27111868416.0
2000-09-01,2628.4,2680.0,2593.3,2620.5,1613000448.0,21929656320.0
2000-09-04,2568.0,2622.1,2531.2,2599.5,1425693696.0,18919866368.0
2000-09-05,2547.3,2580.7,2463.1,2486.2,1346217984.0,18008532992.0
2000-09-06,2434.8,2476.4,2375.3,2402.1,1439188480.0,19062331392.0
2000-09-07,2339.7,2405.7,2324.6,2367.7,1172285696.0,15466443776.0
2000-09-08,2307.1,2342.0,2272.5,2309.5,1067566656.0,14491644928.0
2000-09-11,2253.2,2292.8,2219.1,2264.5,1110719744.0,14532999168.0
2000-09-12,2207.9,2244.8,2176.1,2218.9,1067763072.0,14300300288.0
2000-09-13,2189.7,2228.7,2160.9,2198.1,1342327680.0,17600382976.0
2000-09-14,2147.3,2174.6,2111.3,2137.6,1096409088.0,14587606016.0
2000-09-15,2079.5,2109.1,2050.8,2083.8,963369088.0,13300501504.0
2000-09-18,2035.0,2057.8,1985.1,2000.4,977748288.0,13226919936.0
2000-09-19,1967.3,1985.7,1909.2,1934.0,1287929984.0,15992697856.0
2000-09-20,1898.8,1942.7,1872.7,1919.5,1059951168.0,14267932672.0
2000-09-21,1876.2,1900.0,1839.3,1856.2,921929728.0,12423103488.0
2000-09-22,1806.9,1829.7,1774.0,1793.6,871871872.0,11720335360.0
2000-09-25,1729.4,1754.0,1698.2,1715.1,707205824.0,9235749888.0
2000-09-26,1679.5,1710.1,1658.0,1686.2,773269760.0,10805242880.0
2000-09-27,1633.8,1665.5,1616.7,1653.5,682105792.0,9466502144.0
2000-09-28,1612.2,1628.0,1575.2,1589.7,727532608.0,10106802176.0
2000-09-29,1558.1,1594.3,1548.1,1578.5,708800384.0,10248910848.0
2000-10-09,1556.6,1582.5,1527.5,1564.2,790113088.0,10884339712.0
2000-10-10,1563.5,1597.3,1546.1,1583.4,999982912.0,13787128832.0
2000-10-11,1587.3,1609.6,1559.5,1580.0,1073131008.0,14722028544.0
2000-10-12,1588.4,1616.2,1561.1,1589.1,1160670592.0,15620104192.0
2000-10-13,1593.1,1620.6,1564.3,1582.7,1107485056.0,15153951744.0
2000-10-16,1567.1,1590.9,1535.9,1557.5,959333504.0,12676720640.0
2000-10-17,1521.4,1547.0,1500.6,1526.4,742162560.0,9957918720.0
2000-10-18,1533.4,1562.4,1514.1,1542.5,931812736.0,14159275008.0
2000-10-19,1523.9,1541.7,1496.1,1510.8,842893760.0,11785125888.0
2000-10-20,1559.0,1600.1,1537.9,1580.7,1274855296.0,19656411136.0
2000-10-23,1627.1,1659.6,1604.2,1638.2,1328615808.0,19008094208.0
2000-10-24,1639.6,1662.9,1613.4,1640.4,1032632000.0,14949533696.0
2000-10-25,1693.9,1729.7,1672.7,1703.9,1442720896.0,21516595200.0
2000-10-26,1707.4,1728.9,1679.4,1697.2,1126515840.0,15942086656.0
2000-10-27,1692.2,1718.6,1671.5,1698.0,1081495936.0,15008772096.0
2000-10-30,1719.3,1749.8,1693.9,1724.2,1268222080.0,17791182848.0
2000-10-31,1723.8,1748.3,1691.0,1708.4,1140542464.0,15654292480.0
2000-11-01,1700.0,1735.0,1683.5,1718.9,1037346240.0,14997492736.0
2000-11-02,1734.1,1764.1,1714.5,1735.3,1281602816.0,17554626560.0
2000-11-03,1727.2,1750.2,1702.5,1722.2,1070828928.0,14896801792.0
2000-11-06,1735.3,1767.2,1714.5,1742.5,1192713856.0,16940277760.0
2000-11-07,1730.6,1755.0,1709.2,1733.3,1041121088.0,14636755968.0
2000-11-08,1735.6,1763.5,1716.4,1745.0,1110733696.0,16074518528.0
2000-11-09,1814.6,1849.2,1793.7,1830.3,1637632256.0,23879796736.0
2000-11-10,1946.6,1983.5,1919.6,1952.6,2070285568.0,30001731584.0
2000-11-13,2060.7,2106.6,2037.0,2079.6,2086332288.0,30185304064.0
2000-11-14,2150.5,2189.8,2115.9,2165.2,1877638656.0,27263139840.0
2000-11-15,2229.1,2266.8,2194.7,2225.6,1943231872.0,27582457856.0
2000-11-16,2283.4,2329.7,2259.6,2299.9,1924464384.0,27899891712.0
2000-11-17,2330.8,2365.5,2293.2,2323.3,1841822336.0,25305622528.0
2000-11-20,2364.4,2409.1,2328.7,2381.1,1827785344.0,25890344960.0
2000-11-21,2390.0,2430.4,2357.0,2381.0,1666557952.0,23340761088.0
2000-11-22,2390.2,2437.7,2366.2,2414.9,1620279040.0,23496241152.0
2000-11-23,2460.0,2500.3,2425.2,2459.1,1903866368.0,27236284416.0
2000-11-24,2529.0,2559.1,2416.4,2442.7,2248157952.0,31643951104.0
2000-11-27,2417.0,2472.0,2384.0,2434.3,1515787264.0,21718169600.0
2000-11-28,2397.9,2449.2,2382.5,2427.7,1260693760.0,18009907200.0
2000-11-29,2408.4,2433.1,2359.3,2390.5,1348795136.0,19998521344.0
2000-11-30,2344.0,2377.0,2313.7,2345.9,1143585664.0,16786390016.0
2000-12-01,2306.7,2346.1,2284.1,2318.4,1202363904.0,17041362944.0
2000-12-04,2294.7,2332.4,2268.0,2307.3,1324724352.0,18436255744.0
2000-12-05,2274.7,2301.4,2240.7,2266.3,1207017344.0,17237272576.0
2000-12-06,2266.0,2293.3,2219.0,2240.9,1410729984.0,20350828544.0
2000-12-07,2212.0,2243.8,2178.2,2211.3,1271037568.0,18181095424.0
2000-12-08,2190.0,2226.3,2163.7,2190.2,1183069184.0,17249445888.0
2000-12-11,2162.3,2187.2,2111.3,2134.6,1155958784.0,16911690752.0
2000-12-12,2104.8,2150.1,2081.7,2127.2,1305752320.0,16003795968.0
2000-12-13,2086.9,2115.2,2060.3,2087.1,1049088704.0,14881321984.0
2000-12-14,2032.3,2056.7,2005.3,2025.3,880129728.0,12513276928.0
2000-12-15,1989.7,2011.9,1955.0,1976.9,931015360.0,13843045376.0
2000-12-18,1962.4,1991.2,1926.3,1966.4,1063245184.0,16100194304.0
2000-12-19,1965.5,1996.2,1940.6,1964.1,1035240256.0,16734350336.0
2000-12-20,1965.5,2004.1,1945.4,1984.8,1186488576.0,18094211072.0
2000-12-21,2004.4,2037.4,1979.7,2002.7,1311364864.0,19932053504.0
2000-12-22,2024.4,2051.1,1991.2,2016.3,1269262976.0,20179519488.0
2000-12-25,2034.8,2064.4,2002.8,2030.1,1326569472.0,20052918272.0
2000-12-26,2035.0,2067.8,2009.2,2042.5,1215887232.0,18558425088.0
2000-12-27,2041.8,2063.7,2000.9,2020.3,1204448640.0,18330228736.0
2000-12-28,2012.6,2041.8,1985.0,2011.4,1136392960.0,17743255552.0
2000-12-29,2009.9,2050.2,1992.8,2029.7,1175857536.0,17683306496.0
2001-01-02,2055.3,2100.5,2032.6,2082.3,1418510080.0,21374531584.0
2001-01-03,2167.0,2210.7,2141.9,2184.2,1915979264.0,28946808832.0
2001-01-04,2218.6,2247.0,2184.7,2211.7,1666057088.0,24241127424.0
2001-01-05,2247.8,2286.9,2221.4,2259.5,1688180736.0,24604966912.0
2001-01-08,2320.5,2345.6,2257.3,2288.2,1922571904.0,27029727232.0
2001-01-09,2270.4,2303.3,2233.6,2269.2,1373370240.0,19118192640.0
2001-01-10,2278.9,2330.2,2260.1,2308.1,1564135936.0,22275411968.0
2001-01-11,2344.1,2373.3,2306.0,2329.7,1741177344.0,25497974784.0
2001-01-12,2323.7,2350.3,2281.9,2309.4,1424708992.0,20564715520.0
2001-01-15,2314.1,2326.9,2225.4,2242.3,1570582784.0,22846164992.0
2001-01-16,2196.7,2251.2,2163.7,2228.1,1278255616.0,17360222208.0
2001-01-17,2163.2,2186.1,2129.9,2149.5,911583680.0,12604403712.0
2001-01-18,2110.5,2144.3,2093.0,2117.0,1028477440.0,14535142400.0
2001-01-19,2086.5,2124.5,2075.0,2106.7,1122192256.0,15443144704.0
2001-02-05,2061.9,2076.6,1982.4,1998.0,964225024.0,13212157952.0
2001-02-06,1948.1,1968.3,1894.5,1945.8,983795712.0,13129388032.0
2001-02-07,1870.2,1887.0,1837.6,1853.9,708468352.0,8841564160.0
2001-02-08,1818.9,1839.0,1759.4,1772.7,878976640.0,12455436288.0
2001-02-09,1749.2,1791.7,1736.6,1770.8,950250496.0,12642991104.0
2001-02-12,1732.9,1751.3,1699.0,1734.7,859075328.0,11172483072.0
2001-02-13,1681.7,1703.8,1665.3,1682.1,695114048.0,9164697600.0
2001-02-14,1616.2,1632.5,1599.6,1618.1,548731456.0,7236623872.0
2001-02-15,1557.4,1570.4,1531.7,1541.6,551973248.0,7341613568.0
2001-02-16,1505.6,1521.7,1475.4,1509.9,769630592.0,9949585408.0
2001-02-19,1472.9,1499.4,1456.7,1489.1,651101184.0,8912206848.0
2001-02-20,1476.5,1496.8,1453.3,1466.0,815741376.0,11238008832.0
2001-02-21,1469.5,1478.2,1424.6,1441.1,1066508736.0,13624582144.0
2001-02-22,1407.4,1435.5,1391.3,1412.5,744337728.0,9649575936.0
2001-02-23,1391.0,1419.2,1377.4,1411.4,800649088.0,10090071040.0
2001-02-26,1412.0,1434.8,1397.0,1424.6,959723904.0,12210795520.0
2001-02-27,1417.0,1434.7,1399.1,1422.5,897698176.0,11602707456.0
2001-02-28,1409.4,1423.0,1387.5,1404.7,755992768.0,10525298688.0
2001-03-01,1414.8,1434.0,1400.0,1419.4,1137248000.0,12263061504.0
2001-03-02,1434.7,1457.0,1425.6,1443.8,1102628480.0,13974836224.0
2001-03-05,1441.9,1456.0,1423.5,1438.0,901613056.0,11931604992.0
2001-03-06,1439.1,1455.9,1422.2,1443.4,954561088.0,12820855808.0
2001-03-07,1442.2,1459.2,1428.8,1443.5,965143872.0,12393816064.0
2001-03-08,1449.7,1469.7,1437.0,1456.4,982514432.0,13276723200.0
2001-03-09,1504.3,1526.6,1487.4,1508.0,1360348032.0,17649121280.0
2001-03-12,1518.3,1537.8,1499.6,1521.2,996068736.0,13956472832.0
2001-03-13,1511.6,1525.5,1487.6,1502.5,892584576.0,12522712064.0
2001-03-14,1494.4,1521.4,1485.1,1512.0,901976448.0,12681442304.0
2001-03-15,1537.6,1558.1,1523.4,1541.2,1154275072.0,15970652160.0
2001-03-16,1560.9,1578.7,1542.0,1560.1,1131856896.0,15807525888.0
2001-03-19,1593.9,1618.7,1577.4,1604.7,1259491328.0,17500221440.0
2001-03-20,1625.3,1648.4,1609.6,1632.0,1171572096.0,16308219904.0
2001-03-21,1672.4,1697.3,1657.1,1682.8,1383985408.0,18856730624.0
2001-03-22,1767.5,1795.8,1750.9,1776.4,1815487872.0,24223293440.0
2001-03-23,1850.1,1867.8,1808.5,1819.2,1753320704.0,23747846144.0
2001-03-26,1842.0,1887.3,1833.3,1876.5,1362526592.0,19087947776.0
2001-03-27,1933.2,1961.7,1913.0,1942.3,1562507904.0,22599892992.0
2001-03-28,1983.6,2005.4,1958.0,1984.0,1499578368.0,21686611968.0
2001-03-29,2015.3,2039.6,1992.3,2011.8,1468311936.0,21308809216.0
2001-03-30,2022.7,2050.8,2004.7,2035.3,1341012480.0,19627544576.0
2001-04-02,2076.2,2105.8,2057.0,2082.9,1568509312.0,22591885312.0
2001-04-03,2083.7,2103.0,2053.3,2078.4,1310927232.0,18630959104.0
2001-04-04,2100.5,2120.3,2049.9,2065.8,1537662336.0,21392596992.0
2001-04-05,2043.5,2083.3,2030.3,2075.4,1186704256.0,16729460736.0
2001-04-06,2059.3,2080.6,2035.1,2052.6,1113516032.0,16039146496.0
2001-04-09,2044.0,2071.9,2021.6,2055.1,1234986112.0,17069467648.0
2001-04-10,2040.8,2068.5,2023.5,2048.9,1126787712.0,16045300736.0
2001-04-11,2037.8,2058.5,2014.4,2037.8,1169324800.0,16640801792.0
2001-04-12,2101.0,2133.0,2075.3,2102.7,1638864640.0,25167644672.0
2001-04-13,2117.6,2146.1,2098.6,2128.4,1359322496.0,20546961408.0
2001-04-16,2230.7,2271.8,2210.0,2250.2,1998516480.0,30367604736.0
2001-04-17,2333.7,2365.7,2301.1,2335.7,1934989440.0,29642358784.0
2001-04-18,2384.4,2413.1,2347.4,2374.6,1780249216.0,26265243648.0
2001-04-19,2405.4,2439.1,2366.0,2410.7,1688717696.0,25846159360.0
2001-04-20,2475.8,2514.4,2427.5,2445.6,1978279168.0,29945407488.0
2001-04-23,2459.9,2497.3,2423.2,2462.0,1679270400.0,24853315584.0
2001-04-24,2431.9,2473.1,2411.8,2445.0,1291282688.0,19223560192.0
2001-04-25,2452.0,2474.1,2379.7,2398.3,1563371392.0,23155791872.0
2001-04-26,2360.6,2395.4,2329.5,2351.4,1200369024.0,18044624896.0
2001-04-27,2296.1,2335.1,2281.7,2309.3,1017536128.0,14848063488.0
2001-04-30,2254.2,2285.8,2231.4,2258.2,909006912.0,13899758592.0
2001-05-08,2185.1,2221.8,2167.0,2202.7,709331456.0,11045122048.0
2001-05-09,2155.4,2181.9,2125.8,2150.0,918057472.0,14142006272.0
2001-05-10,2114.0,2147.1,2095.7,2125.5,970523200.0,14804379648.0
2001-05-11,2095.3,2121.5,2072.9,2100.8,984554688.0,14532358144.0
2001-05-14,2131.2,2167.3,2110.0,2148.3,1454258304.0,22064134144.0
2001-05-15,2185.4,2217.9,2158.0,2190.5,1496348672.0,22658801664.0
2001-05-16,2222.3,2252.0,2193.8,2224.1,1473766144.0,23242201088.0
2001-05-17,2250.7,2276.9,2218.6,2243.2,1484453632.0,23187730432.0
2001-05-18,2294.7,2336.3,2267.9,2312.2,1483482368.0,25057712128.0
2001-05-21,2377.9,2414.7,2347.1,2382.5,1864669440.0,28398546944.0
2001-05-22,2377.2,2405.5,2345.6,2373.3,1369537152.0,20844324864.0
